"leadId","groupCode","market","state","campaignId","campaignName","requestNo","status","inserted","updated","removed","error"
"20977736","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20977779","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20977768","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978009","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978244","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20977742","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978385","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978342","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978808","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978825","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20978844","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20980205","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20980399","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20980397","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20980617","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20981412","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20981481","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"20980764","VN125","Globe Market","FL","677ab38727b78ac01f4bc35a","Globe-VN-FL","164","success","0","60","0",""
"21055149","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21055785","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21055698","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21056508","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21055598","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21056006","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20973505","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20683357","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20937272","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20938404","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20957839","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20957926","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20958178","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20959557","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20958500","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"20962274","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21049843","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21045936","PAVET","Veteran","DE","67771027e345699491e6cc2a","Veteran - PAVET - DE","165","success","0","18","0",""
"21055129","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20966973","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20967958","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20939605","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20939778","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20940633","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20941202","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20941556","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20942243","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20942034","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20958364","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20959624","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20961483","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20962579","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20983531","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"21045893","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"21047595","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"21047926","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"20981000","PAVET","Veteran","SD","677715b5e345699491e744fe","Veteran - PAVET - SD","166","success","0","19","0",""
"21055042","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20971816","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20975138","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20965345","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20965483","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20966373","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20966861","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20967779","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20969030","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20970367","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20970064","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20969193","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20960586","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20961834","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20963316","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20963380","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20963401","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20988386","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"21048106","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"20981392","VN125","Globe Market","VT","677abb7227b78ac01f4c2808","Globe-VN-VT","167","success","0","20","0",""
"21054900","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21055521","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21055976","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21055874","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21056464","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20971410","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20971384","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20971619","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20971827","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20972012","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20972205","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20972417","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20972419","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20973367","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20973559","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20973380","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20973963","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975097","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975143","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975358","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975343","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975391","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975228","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975596","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20975283","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20977184","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20965779","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20965847","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20966039","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20966430","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20966540","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20966697","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20966820","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20967084","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20967108","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20967120","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20967307","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20967694","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20968901","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20969195","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20969319","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20970381","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20970977","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20950614","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20950639","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20950752","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20959269","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20960250","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20959738","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20960803","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20960793","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20961855","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20961805","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20962826","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20963324","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20963348","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20963011","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20987751","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20987759","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20987721","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20987867","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20987853","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20987856","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21048172","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21048192","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20977503","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20977489","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20978003","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20978254","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20979007","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20978786","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20981379","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"20981439","VN125","Globe Market","MT","677ab53e27b78ac01f4bda8d","Globe-VN-MT","168","success","0","73","0",""
"21055313","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"21055315","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"21056204","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20972500","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20630691","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20824048","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20935783","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20958736","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20959230","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20961985","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20962323","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20962542","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"21044699","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20980932","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"20980131","PAVET","Veteran","NH","67771348e345699491e70f5f","Veteran - PAVET - NH","169","success","0","15","0",""
"21055413","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21056109","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21056520","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21056793","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21056779","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21056807","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20970971","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20971597","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20972034","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20972064","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20974901","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20974969","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20975384","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20976777","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20977199","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20965609","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20966278","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20966812","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20966895","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20967151","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20967139","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20967231","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20966769","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20967344","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20967793","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20968506","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20968608","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20968916","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969018","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969076","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969191","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969203","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969180","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969307","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969716","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20970004","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20969696","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20970788","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20970349","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20950750","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20950820","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20950720","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20950641","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20959072","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20958704","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20959730","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20959747","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961112","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961355","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961348","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20960789","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961346","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961864","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961881","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20962013","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961830","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20962360","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20962073","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20962604","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20961813","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20963363","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20963403","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20963431","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20988416","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21048230","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21048207","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20978226","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20978903","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20980749","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20981053","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20981371","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20981458","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"20980410","VN125","Globe Market","NM","677ab7eb27b78ac01f4bffc1","Globe-VN-NM","170","success","0","73","0",""
"21055164","VN125","Globe Market","DC","677ab36e27b78ac01f4bc1ce","Globe-VN-DC","171","success","0","39","0",""
"21056140","VN125","Globe Market","DC","677ab36e27b78ac01f4bc1ce","Globe-VN-DC","171","success","0","39","0",""
"20971656","VN125","Globe Market","DC","677ab36e27b78ac01f4bc1ce","Globe-VN-DC","171","success","0","39","0",""
"20972069","VN125","Globe Market","DC","677ab36e27b78ac01f4bc1ce","Globe-VN-DC","171","success","0","39","0",""
"20972131","VN125","Globe Market","DC","677ab36e27b78ac01f4bc1ce","Globe-VN-DC","171","success","0","39","0",""
